Product ID,Product Name,Category,Brand,Materials,Manufacturing Location,Water Usage (L),Carbon Footprint (kg),Energy Consumption (kWh),Environmental Impact Score
P0781,Sunday Riley Good Genes All-In-One Lactic Acid Treatment,beauty,SUNDAY RILEY,"plastic, silicone",United States,0.1484818285831457,0.05654247639473679,0.18710871244057975,0.46353605471167075
P0329,Maybelline Lip Liner Colour Sensation,fashion,MAYBELLINE,textile,China,0.2398985097162249,0.06614359795493309,0.5013623645908799,0.15687892140621088
P1124,Maybelline Super Stay Matte Ink Liquid Lipstick - Pink Me Up,beauty,MAYBELLINE,polypropylene,China,0.47419065898296076,0.07354819383714113,0.1789785144389192,0.30780823118829725
P1415,Powder,fashion,H&M,"cotton, polyester",China,0.5057217021880825,0.09775682951355719,0.44563051491866773,0.412773902042341
P0431,Maybelline New York Fit Me! Pressed Powder,beauty,MAYBELLINE south,plastic,India,0.17270291983289235,0.40331941276851435,0.11223662996919097,0.6937191834412602
P0906,H&M Cotton Tank Top,fashion,H&M,cotton,China,0.03721428393712954,0.20068073349680093,0.4432668565922635,0.3390969620492765
P0145,Mua Luxe Velvet Lip Lacquer,fashion,MUA,100% polyester,China,0.35856603327036646,0.04455557592484939,0.7511006922081553,0.6849104680663367
P0392,Ocean Salt Body Scrub,beauty,THE BODY SHOP,"plastic, sugar",United Kingdom,0.5214998089770337,0.04670074075907091,0.6122106351595158,0.4084944969448408
P0142,Tribute Signature Lipstick - Blushing,fashion,MAYBELLINE NEW YORK,polyester,China,0.463475877970872,0.29732425841075105,0.37755208283517916,0.3407150398720249
P1044,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,"cotton, polyester",China,0.3435682613128856,0.05958952821893655,0.19664219370276279,0.25116232847754133
P0003,Lancôme Juicy Tubes Lip Gloss,beauty,LANCÔME,polypropylene,China,0.3451253518556459,0.054995098712112826,0.40331541402246596,0.33054733003746256
P0285,Maybelline New York Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.22479342604433278,0.014707533258474764,0.2327898531574421,0.6632578600482177
P0577,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE may,plastic,India,0.4890323934838224,0.04079291151923251,0.9231795860796631,0.6108627378247157
P0066,H&M T-Shirt,fashion,H&M happen,"cotton, polyester",China,0.400739053958591,0.11077626825074526,0.3934454640730745,0.5150173694196524
P0415,Maybelline Bold Lip Color,beauty,MAYBELLINE,"plastic, polypropylene",China,0.5226866381473868,0.08155876904657428,0.8492239185933591,0.216779360901624
P2129,T-Shirt,fashion,MANGO,cotton,China,0.3414683633756332,0.06889428566974996,0.1904402008237503,0.45474311741711493
P0254,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE message,plastic,China,0.7354596605545857,0.07259733634640489,0.529559337126603,0.6331893237813924
P0335,Maybelline New York Color Show 140 Dark Red Lipstick,beauty,MAYBELLINE NEW YORK,plastic,China,0.5032610708463441,0.054023045609331855,0.47088557099142536,0.7089663639573479
P0257,Kjr Brownish Red,fashion,KJR,100% cotton,China,0.5750381652309565,0.33553525114448385,0.33393979375127186,0.2848959056556876
P0104,Olivia Garden Paddle Brush,beauty,OLIVIA GARDEN,plastic,Mexico,0.16423383941308325,0.02704881877194181,0.2600239111086305,0.7245170975241146
P1345,Pony Pure Lipgloss 429 Biker Girl,beauty,PONY,plastic,China,0.1792836266852477,0.0,0.08136068097877908,0.25435544130891313
P0147,"Cetaphil Gentle Skin Cleanser, 200Ml",beauty,CETAPHIL,"plastic, polyethylene",USA,0.023484459553222564,0.10671536351437,0.4275112107742072,1.0105188933902254
P2146,Women'S Shoe-Paris,fashion,KINGSMEAD,polyurethane,China,0.3814803109148918,0.05574028954512613,0.46960596639997715,0.5832168074656656
P2046,H&M Cotton Jersey T-Shirt,fashion,H&M,80% cotton,China,0.25019900719238464,0.04428649224532506,0.12057441471055325,0.3302686021304601
P5896,Marshmallow Lipstick,beauty,REVLON,"polyethylene, polypropylene",Germany,0.3603900992971852,0.1535431808161897,0.15993899320600827,0.6006572290952021
P8641,Boss Bottled Night Eau De Toilette,fashion,BOSS,polyester,China,0.8231151871394736,0.36435554782870544,0.1642950234750768,0.1258673360700268
P0127,Thick Lash Extensions Mascara - Black - Maybelline New York,beauty,MAYBELLINE,plastic,China,0.3572258718224296,0.34387602094620245,0.3156404410382539,0.03912233157802476
P1327,Maybelline Color Show Drama Lipstick,beauty,MAYBELLINE member,plastic,China,0.21062835686796424,0.35678836152827864,0.3336798572190139,0.31235739077467983
P0013,Pacifica Beauty,beauty,PACIFICA BEAUTY act,"plastic, tin",USA,0.41132734060871384,0.05444684308060149,0.16214551899821666,0.14488698616825935
P0939,Body Makeup,beauty,MAYBELLINE,"acrylic, propylene glycol",China,0.23594404302424324,0.047837065145267005,0.3551168861225944,0.21895682399908764
P0223,Bourjois Rouge Edition Velvet Lipstick,beauty,BOURJOIS,plastic,Made in France,0.3353267438661796,0.04838287227583684,0.3579706051218777,0.6912688521719563
P0399,Maybelline Volum' Express The Colossal Mascara,beauty,MAYBELLINE,plastic,Taiwan,0.16881778384539844,0.027753462746748985,0.09929732713327682,0.1030966604365205
P0985,Maybelline - Colour Sensational Matte Lipstick - 002 Matte Pink,beauty,MAYBELLINE,"other, plastic",China,0.17476561390666875,0.043151485710936875,0.20801737783881125,0.8400654033547899
P0428,H&M Pure Cotton Low Neck T-Shirt,fashion,H&M,polyester,China,0.45333585560837036,0.25872916769683546,0.23527366475338873,1.0033277031448238
P1500,Skin Cleansing Lotion,beauty,BIO OIL,natural,India,0.21658572987444263,0.13635675280252518,0.33129392335234087,0.9402996628434903
P0168,Bourjois - Rouge Edition Velvet - Matte Powder Lipstick - 01 Red Pepper,fashion,BOURJOIS,polypropylene,China,0.06768846369761253,0.4795993811782977,0.5912241475171174,0.6448005811044928
P2000,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,"polyethylene, polypropylene",China,0.5441818087094019,0.2332190287648544,0.4431317974609086,0.47664679846203867
P7699,Set Of 100% Silk Panties,fashion,RALUCA,100% silk,China,0.3092943310359199,0.16037536000707614,0.2355687585942045,0.6788981814553056
P0414,Cover Girl Lip Perfection Jumbo Gloss Balm Lip Gloss,beauty,COVER GIRL,plastic,China,0.3170475510333204,0.1824022137351225,0.06678058959247213,0.7411567021891723
P0269,Toner,beauty,NIVEA each,polyethylene,China,0.5082647683481277,0.15242192209818578,0.36928344215049147,0.35208567022643944
P0180,Fresh Sugar Lip Treatment Spf 15,fashion,CLARKS,leather,China,0.08161140510587059,0.5228149654313694,0.06224826805606947,0.5261415575995605
P0179,Liquid Foundation,beauty,REVLON,plastic,USA,0.18453080127399413,0.10593150700844074,0.22619716448565988,0.22616500135910458
P0133,Maybelline New York Leo Juicy Plum,fashion,MAYBELLINE NEW YORK,cotton,China,0.1725335228119003,0.40087744478753123,0.331411211291742,0.31001063163733766
P0439,Naked Cherry Eyeshadow Palette,beauty,URBAN DECAY,"plastic, polypropylene",China,0.0,1.0009379900289483,0.4098971582012284,0.31665784207004616
P1869,Green Soap And Shampoo 600Ml,fashion,TESCO,plastic,China,0.8670370675336667,0.3945325249257066,0.39749806490832507,0.22775710903508478
P0026,Maybelline New York Super Stay 24 Hour Ink Lipstick,beauty,MAYBELLINE NEW YORK,plastic,India,0.4160467180483343,0.21979471796632163,0.1644318602207174,0.4200984912145238
P0989,Mascara,beauty,COVERGIRL,plastic,USA,0.2647578037482298,0.015057420841404816,0.21090392749296635,0.6862645336775373
P0332,Maybelline Super Stay Matte Ink Lipstick,beauty,MAYBELLINE tell,"cotton, synthetic fibers",China,0.6151088509251047,0.06715389110407897,0.6907886085277369,0.36379150206112587
P0199,Mascara,beauty,MAYBELLINE,"plastic, polyethylene",China,0.8376514509753514,0.04258439912226902,0.022414725497352454,0.40695822279727906
P1390,Extra Volume Mascara,beauty,L'ORÉAL toward,plastic,China,0.15494081886432884,0.1759548911616707,0.04490004983846669,0.4395138547448633
P0458,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,nylon,USA,0.6692713884891209,0.07845522775973589,0.5697344866714548,0.3289719016333433
P0457,"Crest 3D Whitestrips Teeth Whitening Kit, 30 Treatments",beauty,CREST,plastic,India,0.12958720716942457,0.004285633646294309,0.1066545569761007,0.5538557409004427
P0073,Clubber Eyeshadow Palette,beauty,SLEEK,plastic,China,0.19043868561897714,0.04777830348261705,0.020621492201138278,0.047933185036444934
P0836,Loreal Paris Infallible Pro-Matte Foundation,beauty,LOREAL,polyethylene,USA,0.18168130642182478,0.18335748577057273,0.12659969033298116,0.2069292443748566
P1887,Cotton T-Shirt,fashion,H&M subject,cotton,China,0.18907813242651045,0.024737926030715993,0.4502423909348354,0.08929055172674517
P0474,Maybelline New York Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE NEW YORK,"pet, polypropylene",China,0.2597966127360443,0.0,0.2985047984691853,0.969568430385764
P0107,"Maybelline New York, Volum' Express The Falsies Washable Mascara",beauty,MAYBELLINE,"glass, plastic",United States,0.32571097091142426,0.2830517732624,0.3146668682409164,0.8076581444598624
P0336,Maybelline Hyper Sharp Liner - Blackest Black/Chocolate Brown,beauty,MAYBELLINE,plastic,China,0.17276101978042496,0.12313875677229677,0.518791414749016,0.34159952095632135
P0304,Perfect Lips Lipstick 026,fashion,VERO MODA,cotton,China,0.33368768409883304,0.4213295334689147,0.4095511469216243,0.5505244761492053
P1731,Pantene Pro-V Women'S Series Moisturising Shampoo,beauty,PANTENE,"plastic, synthetic polymers",China,0.5030259746410608,0.2898619351542376,0.21164210052417728,0.5289008405010042
P1012,Maybelline Color Elixir Lip Gloss,beauty,MAYBELLINE,"bpa free, plastic",China,0.26293524062892953,0.5383562485331299,0.2002377689851289,0.6762541015716145
P0215,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE wear,"fabric, plastic",USA,0.30293573757307485,0.31150376570993404,0.4096801286761192,0.5786805872484866
P0106,Maybelline Superstay Matte Ink Liquid Lipstick,beauty,MAYBELLINE however,polypropylene,China,0.5037783763719894,0.1001245803989072,0.21326904405353334,0.591374709335879
P0187,L'Oreal Professionnel Inoa Color Libre Permanent Cream 300 Medium Brown,beauty,L'OREAL,"plastic, synthetic",France,0.24340103094654394,0.03237995538423899,0.41849380094594163,0.06585089218197146
P0245,Original Beauty Blender,beauty,ORIGINAL BEAUTY BLENDER,nylon,China,0.5058920623947992,0.3006518799164353,0.6183275732907385,0.14781382649373823
P0463,Maybelline Lipstick,beauty,MAYBELLINE,plastic,China,0.8076097515881075,0.22548373830516,0.3904395141552135,0.7228731506643787
P0283,Maybelline New York Mega Plush Mascara 15Ml,beauty,MAYBELLINE talk,polypropylene,China,0.16105817564965474,0.4557327878973618,0.37894345431663623,0.293451935287774
P1121,Maybelline New York Matte Lipstick,beauty,MAYBELLINE,"metal, plastic",China,0.36984224473256094,0.2595579102866153,0.21402960601587692,0.2529462479254626
P1454,Mascara,beauty,EVER BILENA speech,synthetic fibers,China,0.7003154453734757,0.4128271371110236,0.602477342905162,0.2132309660099805
P0305,Maybelline Fit Me Matte Foundation,beauty,MAYBELLINE,plastic,India,0.18278337271929535,0.024289560663007085,0.6405897014982394,0.10397245802353858
P0138,Maybelline Super Stay Ink Crayon Lipstick,beauty,MAYBELLINE,polypropylene,China,0.0,0.07047412436314165,0.19124699476436047,0.7194086424475685
P0084,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE you,plastic,China,0.29809890931781696,0.08762745386328016,0.16783133610053635,0.46236787854834105
P2129,T-Shirt,fashion,MANGO article,cotton,China,0.3340010220236909,0.05950426976359739,0.19829604080387975,0.3778118940715239
P0414,Cover Girl Lip Perfection Jumbo Gloss Balm Lip Gloss,beauty,COVER GIRL,plastic,China,0.35297207243407874,0.1940591995989377,0.09117993406807856,0.703726578403576
P3505,L'Oréal Paris Revitalift Skincare Package,beauty,L'ORÉAL,plastic,China,0.6844426664819407,0.1372162204699191,0.28818159294871204,0.6320456585510974
P0074,Avon True Color Black Magic Volumizing Mascara,beauty,AVON there,"acrylic acid copolymer, polymeric ethylene",Indonesia,0.3447000218413008,0.2683019664682802,0.10952106722026558,0.8426200595264787
P0276,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,plastic,China,0.09879111677632392,0.10096551349787733,0.6256364793134288,0.32288346082518626
P0105,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,"plastic, synthetic",China,0.30747153639784514,0.0864047535803932,0.4507383643476377,0.49130238925042313
P0147,"Cetaphil Gentle Skin Cleanser, 200Ml",beauty,CETAPHIL,"plastic, polyethylene",USA,0.08086326085894334,0.09755445351210965,0.42117124845465714,0.8896149810244737
P1002,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE matter,plastic,China,0.1713024117427626,0.34805889428273407,0.1280477487551158,0.4004467135707226
P3505,L'Oréal Paris Revitalift Skincare Package,beauty,L'ORÉAL party,plastic,China,0.720582262739564,0.11439961449726432,0.34591433446501446,0.6659019613788206
P0185,Moisture Drench Lipstick,fashion,MAYBELLINE fill,polyester,China,0.4280496133658508,0.12939391507608347,0.8824530452646924,0.20195157137495207
P0989,Mascara,beauty,COVERGIRL,plastic,USA,0.17281872371070897,0.03566668507891122,0.12909540695970587,0.6805201472392369
P0705,Maybelline New York Color Sensational Crayon Matte Finish Lipstick,beauty,MAYBELLINE,"polypropylene, synthetic",USA,0.4228042356701121,0.0837074449630172,0.5047754006788105,0.2965262710063284
P0133,Maybelline New York Leo Juicy Plum,fashion,MAYBELLINE NEW YORK,cotton,China,0.16558316383280217,0.41617167654598886,0.3116302055060626,0.367164521992127
P2146,Women'S Shoe-Paris,fashion,KINGSMEAD,polyurethane,China,0.4707217499413111,0.034960439747262574,0.48837616249476884,0.7048460213842976
P2146,Women'S Shoe-Paris,fashion,KINGSMEAD,polyurethane,China,0.4526358727330547,0.03609328053226613,0.5166584070679107,0.6720032271311429
P0305,Maybelline Fit Me Matte Foundation,beauty,MAYBELLINE,plastic,India,0.09736468402867189,0.06068855384226132,0.6195260161920193,0.027950077002626188
P0298,Maybelline New York Superstay Matte Ink Lipstick,beauty,MAYBELLINE NEW YORK,"pet, plastic",USA,0.17106210341880693,0.033357717320930874,0.38183390210966756,0.2054848299836162
P0732,Maybelline New York - Creamy Matte Lipstick,beauty,MAYBELLINE,polypropylene,China,0.4548290402561401,0.26182726851374954,0.2154506542097317,0.6565200113579152
P0275,Maybelline Matte Lipstick,beauty,MAYBELLINE,plastic,China,0.7053239197512351,0.22605886445021287,0.6335593229434837,0.5037613656553868
P0241,L'Oréal Paris Super Liner 4X,fashion,H&M,"polyamide, polyester",China,0.12342745521383762,0.08405583164810222,0.40766025589515903,0.630006525176362
P0115,L'Oreal Paris Colour Riche Le Mat Lipstick,beauty,L'OREAL,"polyethylene, polypropylene",China,0.14449822178537622,0.17596128805334152,0.298652985141055,0.4235879008174714
P0202,Medium-To-Full Coverage Foundation,beauty,MAYBELLINE level,"mineral oil, polypropylene",China,0.4878254310872972,0.046581034999697096,0.06456762473626025,0.4944532694513248
P1294,Purple Tonal Lipstick,beauty,REVLON,plastic,China,0.5256601717346427,0.10851326598786987,0.16298422896306686,0.7308219123915825
P0580,Maybelline Superstay Ink Crayon - Matte Longwear Lip Liner - 33 Pink Wine,beauty,MAYBELLINE,"plastic, polypropylene",China,0.26673133544412986,0.3849551076245275,0.47120711142801536,0.19417880810161212
P1040,Garnier Pure Active Anti-Blackheads Cleanser And Scrub,beauty,GARNIER,"coco-betaine, water",China,0.549567345228306,0.170286306567912,0.35426647015690577,0.8509043984014905
P0066,H&M T-Shirt,fashion,H&M,"cotton, polyester",China,0.42285358219824687,0.1072317394162054,0.412835526415001,0.5047829810434638
P0479,Maybelline New York Superstay Matte Ink Liquid Lipstick In 132 Touch Of Spice,beauty,MAYBELLINE NEW YORK,polypropylene,China,0.1307131470830185,0.031052959658277174,0.11072413890923374,0.4030589459689055
P1111,Pure Glow Eyeshadow Palette,beauty,MAYBELLINE,"polyethylene, polypropylene",China,0.3710617247491995,0.26750094943296393,0.3981893727842296,0.7027799664240246
P0732,Maybelline New York - Creamy Matte Lipstick,beauty,MAYBELLINE,polypropylene,China,0.38331416907831145,0.22224250277528326,0.1957916249069269,0.6104079459596161
P1466,Blush,beauty,COVERGIRL,plastic,China,0.29226517259271445,0.035349056799118206,0.31610833093471,0.12146241976929359
P0332,Maybelline Super Stay Matte Ink Lipstick,beauty,MAYBELLINE employee,"cotton, synthetic fibers",China,0.5587008408303019,0.07889807846113582,0.6516225611682405,0.2759456433118483
P0154,H&M Basic T-Shirt,fashion,H&M,cotton,China,0.37724087130769207,0.028027557767027825,0.5765191687702503,0.6485673356283672
P0065,Maybelline New York Color Elixir Shine Lipstick,beauty,MAYBELLINE,plastic,China,0.1234433423498581,0.0724498944902612,0.5111525858345254,0.34003453791656846
P1369,Maybelline Liquid Velvet Matte Lipstick In Lover Blush,beauty,MAYBELLINE,"acrylic, polybutylene terephthalate",China,0.8467043655511999,0.1645350798600586,0.2094835898884927,0.41073313298479386
P1604,Maybelline Color Sensational Lipstick,beauty,MAYBELLINE,polypropylene,China,0.4921095480407416,0.02896566655546318,0.8886045292504827,0.20648293078309346
P0747,Maybelline Super Stay Matte Ink Liquid Lipstick,beauty,MAYBELLINE,glass,USA,0.2162755752964159,0.06720115875414884,0.20101728720121326,0.3412131923573296
P0736,"Maybelline Color Sensational Lip Color, 620 Caramel Creme",beauty,MAYBELLINE,"polybutene, polyethylene terephthalate",India,0.2295681510883091,0.02575524302762822,0.12966769829615077,0.14201772013478972
P1003,Maybelline Color Elixir Lip Gloss,beauty,MAYBELLINE,"metal, plastic",China,1.0085159793839586,0.36397209031859196,0.20237885668418132,0.44426795904922334
P0138,Maybelline Super Stay Ink Crayon Lipstick,beauty,MAYBELLINE position,polypropylene,China,0.04868436390050207,0.0885017212051149,0.26176718574238206,0.6110710166753894
